,dimension,birth,death
0,1,4.96107084381807,5.932812889729538
1,1,4.899017407823781,5.69057539411695
2,1,4.918468109055002,5.561922472684861
3,1,4.98064501338747,5.457087009031406
4,1,5.330149579785751,5.599315541529985
5,1,4.525449387051268,4.700952485965806
6,0,0.0,inf
7,0,0.0,4.314950706732664
8,0,0.0,4.154926347205595
9,0,0.0,4.124283518211901
10,0,0.0,4.028693207877348
11,0,0.0,3.9530254957528808
12,0,0.0,3.9438665775498434
13,0,0.0,3.531728583808909
14,0,0.0,3.4400069186181397
15,0,0.0,3.349664766229188
16,0,0.0,3.3003303530542993
17,0,0.0,3.2927688088352767
18,0,0.0,3.2865383894834634
19,0,0.0,2.883631469877195
20,0,0.0,2.7942683983273753
21,0,0.0,2.7664071593524198
22,0,0.0,2.6656329897235995
23,0,0.0,2.5910757441535273
24,0,0.0,2.4971828063821713
25,0,0.0,2.4084074012262064
26,0,0.0,2.379338691757271
27,0,0.0,2.3730388066924606
28,0,0.0,2.3239563331468607
29,0,0.0,2.167921443829469
30,0,0.0,1.4922596590772093
31,0,0.0,1.4503223433068557
32,0,0.0,1.4061979687359225
33,0,0.0,1.3552602337138577
34,0,0.0,1.3312779048020231
35,0,0.0,0.33718980270283694
