,dimension,birth,death
0,1,1.5856820912794543,3.250617615088369
1,1,1.5752833851366945,1.8985682687661518
2,1,1.7797433531082087,1.8417810507995016
3,0,0.0,inf
4,0,0.0,1.4181976054413983
5,0,0.0,1.2897791672636243
6,0,0.0,1.2568069051865463
7,0,0.0,1.2250713036020644
8,0,0.0,1.2047415665168284
9,0,0.0,1.1344086734964995
10,0,0.0,1.0967440161407966
11,0,0.0,1.092458084164186
12,0,0.0,1.0846063681667266
13,0,0.0,1.0756678335336363
14,0,0.0,1.0391156943114146
15,0,0.0,1.0219553571721796
16,0,0.0,1.0139087604360428
17,0,0.0,0.9444157361648274
18,0,0.0,0.8698734107778754
19,0,0.0,0.8278218022752429
20,0,0.0,0.7778526390978997
21,0,0.0,0.7534730976762365
22,0,0.0,0.7388917545918215
23,0,0.0,0.7169102181835658
24,0,0.0,0.5576136570737457
25,0,0.0,0.5498872261637874
26,0,0.0,0.4807776579418267
27,0,0.0,0.44550511033977486
28,0,0.0,0.39664004955231763
29,0,0.0,0.3874686372797855
30,0,0.0,0.32462745184573494
31,0,0.0,0.26757967762532464
32,0,0.0,0.21704424065164507
