,dimension,birth,death
0,0,0.0,inf
1,0,0.0,1.194503410500623
2,0,0.0,0.7456762891077208
3,0,0.0,0.6895638716118704
4,0,0.0,0.6859215035320307
5,0,0.0,0.6796788465064427
6,0,0.0,0.5756975151267769
7,0,0.0,0.5188937232789335
8,0,0.0,0.5166958641579378
9,0,0.0,0.43715346526896715
10,0,0.0,0.38568960350763254
11,0,0.0,0.37563906398780816
12,0,0.0,0.3458278775168465
13,0,0.0,0.3434359623639842
14,0,0.0,0.32255559632488356
15,0,0.0,0.3115559895738754
16,0,0.0,0.2987171398154759
17,0,0.0,0.293935865038117
18,0,0.0,0.27599662487755977
19,0,0.0,0.2647374665650404
20,0,0.0,0.22898981291430562
21,0,0.0,0.20756727266158947
22,0,0.0,0.2054644382587822
23,0,0.0,0.20210985024041436
24,0,0.0,0.18005952238380518
25,0,0.0,0.15595189025790848
26,0,0.0,0.151718335794635
27,0,0.0,0.14964770017234527
28,0,0.0,0.1495275450827181
29,0,0.0,0.13936489973933172
