,dimension,birth,death
0,2,1.9590449136777226,2.4259600519033144
1,2,2.1879183464336505,2.2210362086885533
2,1,0.8154113964681378,1.9187545830866553
3,1,0.9447681465106675,1.5232968250049217
4,1,0.6286772336314174,1.083035961191408
5,1,1.0149419100543724,1.4475812334077263
6,1,0.5808040560820598,0.9488981836034552
7,1,1.1646819915627091,1.5283551044615977
8,1,0.8140777460680554,1.153423147356242
9,1,0.5725718791240998,0.8565648847480979
10,1,0.6353971676968719,0.8577437386738489
11,1,0.7208928584862208,0.9226049806608815
12,1,0.9488232384156926,1.148708167567705
13,1,0.5427916068638756,0.739601031842001
14,1,0.7755908340404153,0.9640899233851006
15,1,0.7411841745030631,0.925137241504364
16,1,1.2799347728052308,1.4484670198854668
17,1,0.4689892443542601,0.6343736352867356
18,1,0.6267507018574118,0.7802354002445616
19,1,0.6771435988170815,0.8264759998468398
20,1,0.6667903943773562,0.811134043463137
21,1,1.183902591220263,1.328066960115408
22,1,0.7830822831187667,0.9163377180390786
23,1,0.8560919124418249,0.9868832459027029
24,1,1.0056219339691495,1.13100909592865
25,1,1.372781200246024,1.4902146107675802
26,1,0.6037245664071933,0.7168655544977153
27,1,0.6733944271838082,0.7737836833824355
28,1,0.41419159047085413,0.5023846862877028
29,1,0.9102686848068439,0.9967168755052201
30,1,0.6303202714829624,0.7155620425399389
31,1,0.4834855375371276,0.5646185227740209
32,1,0.8430944932052234,0.9234036410272669
33,1,0.6461860847990559,0.7157262596406195
34,1,0.5136363670683478,0.5776127880285121
35,1,0.5620940739869474,0.6252690280392165
36,1,0.8371218858292437,0.8907075628228751
37,1,0.5720428518162674,0.6238940728193737
38,1,0.8436746066312583,0.8942260059021019
39,1,0.46694606072520417,0.5096701450063246
40,1,0.47101664980879665,0.5123239147041203
41,1,0.7506301843870393,0.783003959517492
42,1,1.089164591207346,1.1212541820827555
43,1,0.6084456144536605,0.6391787330818062
44,1,0.8382429611844369,0.8678160920836102
45,1,0.35834111592960416,0.3862395338514641
46,1,0.8381932609446072,0.8611520772596345
47,1,0.49485516388816103,0.5152916782378074
48,1,0.3986156425101224,0.41776078938739414
49,1,0.4452778021418741,0.4593269301914729
50,1,0.4881840655985433,0.4996149884657552
51,1,0.5795783816162273,0.5897177238418547
52,1,0.599314119991081,0.6061712853469641
53,0,0.0,inf
54,0,0.0,1.0757080844802667
55,0,0.0,0.7824722397777178
56,0,0.0,0.7601073460883898
57,0,0.0,0.7277539874843786
58,0,0.0,0.6876970192081682
59,0,0.0,0.6845637708227909
60,0,0.0,0.676679968113989
61,0,0.0,0.66201778142528
62,0,0.0,0.6605418327755197
63,0,0.0,0.6599672495464896
64,0,0.0,0.6257459752383208
65,0,0.0,0.6196296595188024
66,0,0.0,0.6111701687005865
67,0,0.0,0.6088471431907855
68,0,0.0,0.6081332065305889
69,0,0.0,0.5978898564227809
70,0,0.0,0.5937883079743445
71,0,0.0,0.5906436003655795
72,0,0.0,0.5797564233229147
73,0,0.0,0.5743623667415931
74,0,0.0,0.569782708462743
75,0,0.0,0.5695203097826355
76,0,0.0,0.5535116419845725
77,0,0.0,0.5482125450550986
78,0,0.0,0.5431950470454687
79,0,0.0,0.5408761739064741
80,0,0.0,0.539263767979068
81,0,0.0,0.5312893562766513
82,0,0.0,0.5305828620175648
83,0,0.0,0.5284598489104427
84,0,0.0,0.5266991134390671
85,0,0.0,0.511988283495961
86,0,0.0,0.5092321938276496
87,0,0.0,0.5027228453646589
88,0,0.0,0.5018004117322649
89,0,0.0,0.4984578784796909
90,0,0.0,0.49783961373169294
91,0,0.0,0.49101366817877273
92,0,0.0,0.48833019879722567
93,0,0.0,0.48671101946038836
94,0,0.0,0.484417719192234
95,0,0.0,0.4763060888608304
96,0,0.0,0.47249703474921856
97,0,0.0,0.47123794157843124
98,0,0.0,0.4692623518123329
99,0,0.0,0.4684698287642091
100,0,0.0,0.46247046029178274
101,0,0.0,0.4614587202388899
102,0,0.0,0.45930155478181395
103,0,0.0,0.45727360101035974
104,0,0.0,0.45422491009843824
105,0,0.0,0.45323384771016384
106,0,0.0,0.45277257237294
107,0,0.0,0.4524708747450321
108,0,0.0,0.4487687501023352
109,0,0.0,0.4478608872699642
110,0,0.0,0.4451682275449006
111,0,0.0,0.4372099641022667
112,0,0.0,0.4340453391351527
113,0,0.0,0.43163219106565065
114,0,0.0,0.4314347186226833
115,0,0.0,0.43022120640087946
116,0,0.0,0.42887617184631943
117,0,0.0,0.4179467428379682
118,0,0.0,0.41575260270495085
119,0,0.0,0.41197715997195505
120,0,0.0,0.40947908533091804
121,0,0.0,0.4089752200675838
122,0,0.0,0.40512849995678435
123,0,0.0,0.3995516990195179
124,0,0.0,0.3981170067224079
125,0,0.0,0.39440476760253335
126,0,0.0,0.3933586742497793
127,0,0.0,0.39247741331874564
