,dimension,birth,death
0,2,3.0469838438077326,4.763837000629546
1,2,2.3231486760193905,2.394445492764196
2,2,1.8298852402778296,1.8711855921273337
3,1,1.2659184890425292,2.8607823601296567
4,1,1.2785836786806046,2.78989465957626
5,1,1.5713020663891586,2.767252849141194
6,1,1.50815374673106,2.64285573456645
7,1,1.5578140693323987,2.6431739426009506
8,1,1.2174630256412422,2.177228158936882
9,1,1.2594573731501837,2.0450511973663144
10,1,1.6901841917914626,2.3603916185426717
11,1,1.5006107363133658,2.152424676659611
12,1,1.7382864274246659,2.3708560686985702
13,1,1.2531540100981848,1.8529184256441507
14,1,1.3607629121607514,1.9271042133487954
15,1,1.3580194688770266,1.8326734924870136
16,1,1.9386925477878216,2.403140442120727
17,1,1.8511021445285578,2.305835205199657
18,1,1.2273612935486562,1.6571993438729222
19,1,1.9396424436491375,2.3314349617972834
20,1,1.0899981875371816,1.4592546968654891
21,1,1.6204985216374863,1.9874952338811254
22,1,1.1146738689762623,1.4663080226214218
23,1,1.5926810460795444,1.9254207203262907
24,1,1.7016438900413682,2.020622988314477
25,1,1.33975547741043,1.6460206863015137
26,1,1.6494221404597194,1.9477751243041368
27,1,2.0189883278500647,2.2959841207199294
28,1,1.3235490441682396,1.5731503336155637
29,1,1.3214973951091211,1.5709353011468443
30,1,1.731344167918532,1.9794818964761705
31,1,2.126253513500893,2.3582817780044856
32,1,1.4729357697146757,1.6914920929568045
33,1,1.5105939680196068,1.6861471831892123
34,1,2.448199866935012,2.615892795475176
35,1,1.3380712931545324,1.490568008379949
36,1,1.9447605894293951,2.073323276303157
37,1,1.427243998690425,1.5554483921332132
38,1,1.1453786492685296,1.2462401846812934
39,1,1.1792869380762678,1.2759912359309207
40,1,1.8340323988630158,1.9178635600934273
41,1,1.8702330652258126,1.950578618390643
42,1,1.1686296760072887,1.2431046723718437
43,1,1.099977968891341,1.1712351892042434
44,1,1.5146824352044335,1.57472262886835
45,1,1.9176445630940602,1.9746255789360683
46,1,1.4398912171412266,1.4890035061246336
47,1,2.1657836186884194,2.211569848283687
48,1,1.9029919351750069,1.9475639223727321
