,dimension,birth,death
0,1,0.8478182591720693,1.0703680239720672
1,1,0.8480070809801359,0.9681271738823134
2,1,0.8992311961921278,0.9574234572262941
3,1,1.1173235699272979,1.1317805129997656
4,1,0.8314576662436761,0.8365997150383817
5,0,0.0,inf
6,0,0.0,0.7953202919616124
7,0,0.0,0.7723198526529148
8,0,0.0,0.7580889420286473
9,0,0.0,0.7491731268957368
10,0,0.0,0.7402281913079893
11,0,0.0,0.698367182943783
12,0,0.0,0.6918891722093704
13,0,0.0,0.6615288186209985
14,0,0.0,0.6597010461095122
15,0,0.0,0.625646678724477
16,0,0.0,0.6215645843987991
17,0,0.0,0.6094537040654586
18,0,0.0,0.5779380120705236
19,0,0.0,0.5687906161183638
20,0,0.0,0.5231298194988466
21,0,0.0,0.5204794984115165
22,0,0.0,0.4928169771538458
23,0,0.0,0.46148653167663406
24,0,0.0,0.4472830851194898
25,0,0.0,0.442903139812338
26,0,0.0,0.4390536322074182
27,0,0.0,0.41673424356972494
28,0,0.0,0.4013156075005343
29,0,0.0,0.3986556526484238
30,0,0.0,0.3492810053819143
31,0,0.0,0.34593581657888073
32,0,0.0,0.19254001112090763
33,0,0.0,0.10899620025902879
34,0,0.0,0.09031289034798665
