,dimension,birth,death
0,2,15.723901759565033,16.434392526237332
1,1,9.465128543466747,12.361915582868022
2,1,7.973120415707942,10.515463644310397
3,1,10.42133231774644,11.729953500654908
4,1,6.38879208306331,7.551914989060871
5,1,11.186795149664132,11.95724140325821
6,1,8.018747653340286,8.677241209246924
7,1,5.023394651662643,5.340454801723552
8,1,8.31429542753978,8.53783532329393
9,1,7.237854189550996,7.350585957344543
10,0,0.0,inf
11,0,0.0,8.49179529900535
12,0,0.0,7.22707783825535
13,0,0.0,6.91820061025518
14,0,0.0,6.804151688734693
15,0,0.0,6.478610674422694
16,0,0.0,6.370521685927455
17,0,0.0,6.300728427361679
18,0,0.0,6.220886553937638
19,0,0.0,5.954406354992615
20,0,0.0,5.944943911679843
21,0,0.0,5.60715523841696
22,0,0.0,5.263197537048327
23,0,0.0,4.975746127744886
24,0,0.0,4.8246802253780325
25,0,0.0,4.7699343968158665
26,0,0.0,4.632492164528269
27,0,0.0,4.427516107178307
28,0,0.0,4.296282089570855
29,0,0.0,4.1433995677580695
30,0,0.0,3.8874997678736274
31,0,0.0,3.7098001381222225
32,0,0.0,3.3255982640010333
33,0,0.0,2.90354570984025
34,0,0.0,2.698529621793274
35,0,0.0,2.523679949307736
36,0,0.0,2.4877166195109766
37,0,0.0,2.2133172799612333
38,0,0.0,1.8465292326080343
39,0,0.0,1.519578194465102
