,dimension,birth,death
0,3,11.623305217366537,11.870629552851984
1,2,9.583212470175951,10.204269734991595
2,2,11.144160882577244,11.50053450753444
3,2,9.790593130847528,10.034271995773295
4,2,10.000158033342478,10.081572380574242
5,2,10.043012816498344,10.07686406681446
6,1,6.993266450494589,9.436994683304247
7,1,6.917626581830383,9.077314235779705
8,1,7.031331423678381,8.989489312834992
9,1,7.20360572597438,9.134668051377876
10,1,7.693856204762429,8.975249725804975
11,1,7.182714458615048,8.25952973037131
12,1,5.498321660769046,6.205522232634934
13,1,6.090089501695752,6.698802231370478
14,1,9.861078031657291,10.278121889747473
15,1,9.871579176949835,9.942779939440532
16,1,4.657916373571076,4.724291251357018
17,0,0.0,inf
18,0,0.0,7.173556391819807
19,0,0.0,6.925201436336914
20,0,0.0,6.7714030333214845
21,0,0.0,6.609992803210739
22,0,0.0,6.380591978451111
23,0,0.0,6.28466642055526
24,0,0.0,6.258299487203376
25,0,0.0,5.930067990192914
26,0,0.0,5.606997088679989
27,0,0.0,5.335073935004236
28,0,0.0,5.334751758225297
29,0,0.0,5.31219457977427
30,0,0.0,5.159537573319872
31,0,0.0,4.965410582454607
32,0,0.0,4.936872571575735
33,0,0.0,4.81399434398024
34,0,0.0,4.72895179342985
35,0,0.0,4.662561777554646
36,0,0.0,4.580531036409922
37,0,0.0,4.424457183609772
38,0,0.0,4.394665013115071
39,0,0.0,4.205042678520039
40,0,0.0,4.095689528060239
41,0,0.0,4.090255529442488
42,0,0.0,3.868592024709093
43,0,0.0,3.8163633744678007
44,0,0.0,3.62118170018745
45,0,0.0,3.4852056458605114
46,0,0.0,3.287987395109052
