,dimension,birth,death
0,2,3.775756767142237,7.370280012155774
1,2,3.954669237994083,3.9950868849520527
2,1,1.7982576999005409,3.496038462442403
3,1,1.84884820324866,3.3462123838325786
4,1,1.5733711190551931,3.037180332004985
5,1,1.8402690040186047,3.061712714200348
6,1,1.837205894186708,3.0235650037287236
7,1,1.9334253729767585,3.115391440722711
8,1,2.5442935180980513,3.590200449759757
9,1,1.720247429104661,2.6843919281162893
10,1,2.1270983402515986,2.962885639965384
11,1,2.212122928160873,2.904992184516539
12,1,1.806687125009427,2.456304242339654
13,1,1.3390131384616826,1.9802228234062924
14,1,1.6769475853990319,2.2987145582381836
15,1,2.610217318439239,3.2003962485823014
16,1,1.965009769860896,2.510714863918368
17,1,2.057374620754047,2.5962908320964218
18,1,1.7371090557770874,2.2550813565629833
19,1,2.415729382314671,2.9307033802663662
20,1,1.9218565373789749,2.4204759661541906
21,1,2.028806819368522,2.5164422849195667
22,1,1.9298205454087072,2.4140356350705114
23,1,1.4518507454238943,1.90544165206145
24,1,1.9588465912285957,2.3914204033456543
25,1,2.0370058219335636,2.420988751545886
26,1,1.2108466843745198,1.5866142339452958
27,1,2.215863133648507,2.5750592748205814
28,1,1.3877331032694784,1.6643943044371305
29,1,2.1293340085309964,2.3968825539183105
30,1,1.6127459154208594,1.8792410942547066
31,1,1.1601525948327853,1.4213930409095834
32,1,1.887390384181399,2.130100393517717
33,1,1.9214715322983658,2.1522970737255203
34,1,2.3200366356689535,2.5505756569710507
35,1,2.2174376390414863,2.433796825664858
36,1,0.8322377657129253,1.015616843819126
37,1,1.4233669320791293,1.565949365569454
38,1,1.875216630132593,2.010218814863026
39,1,1.0967259616378766,1.226152743987752
40,1,2.0888416696283465,2.1911451712625376
41,1,1.552347276177239,1.6537682644736296
42,1,1.0529039088345695,1.1482139305738421
43,1,0.7507208107355924,0.8258358068638705
44,1,1.6459451843809205,1.7168816188584244
45,1,2.808363754735487,2.878233948537701
46,1,2.124089495206924,2.189810791731946
47,1,1.7099530399855107,1.7748883049180144
48,1,1.7553236960498113,1.8067353196723275
49,1,1.6139997416436294,1.660496321317112
50,1,2.3362603882954414,2.3809239993546014
51,1,1.2048129249937782,1.2481536483456648
52,1,1.3363434472470397,1.3628675284941565
53,1,2.0953352858605814,2.1199261514059864
54,1,2.6374768908722417,2.6516257690140606
55,1,0.7335737742797879,0.7395833230277946
56,0,0.0,inf
57,0,0.0,1.9736110533661084
58,0,0.0,1.8326998465288091
59,0,0.0,1.8079503692196763
60,0,0.0,1.7960474627939473
61,0,0.0,1.7537792287057365
62,0,0.0,1.6954452733169103
63,0,0.0,1.6815116221131579
64,0,0.0,1.6667703827627702
65,0,0.0,1.6485240268603023
66,0,0.0,1.6372984815217742
67,0,0.0,1.6327223528112564
68,0,0.0,1.6050508333575977
69,0,0.0,1.5998702518029249
70,0,0.0,1.5589202956476973
71,0,0.0,1.5034238250828442
72,0,0.0,1.4838816420240994
73,0,0.0,1.4702508125128535
74,0,0.0,1.4661063811861028
75,0,0.0,1.4402959119121255
76,0,0.0,1.433912197075402
77,0,0.0,1.431643705138812
78,0,0.0,1.423355843270802
79,0,0.0,1.3991537971692245
80,0,0.0,1.3877785206309101
81,0,0.0,1.3766385224803483
82,0,0.0,1.3755546575203716
83,0,0.0,1.348319447887008
84,0,0.0,1.332500628299982
85,0,0.0,1.330976695129074
86,0,0.0,1.310383517845075
87,0,0.0,1.3001528208461486
88,0,0.0,1.296292046661009
89,0,0.0,1.2732165237246427
90,0,0.0,1.2711473472486206
91,0,0.0,1.2611601143299125
92,0,0.0,1.2602280725979376
93,0,0.0,1.245384319251038
94,0,0.0,1.2132067590928424
95,0,0.0,1.2092503976439413
96,0,0.0,1.2082149164519855
97,0,0.0,1.2046371995209206
98,0,0.0,1.1992472685337543
99,0,0.0,1.1958779323982465
100,0,0.0,1.1754654103248403
101,0,0.0,1.1570712582253453
102,0,0.0,1.1560264220633223
103,0,0.0,1.1515133275115688
104,0,0.0,1.1483923445843547
105,0,0.0,1.1335802880381418
106,0,0.0,1.1327440213155382
107,0,0.0,1.1184688978378963
108,0,0.0,1.1171791575631829
109,0,0.0,1.0967563669202511
110,0,0.0,1.0901593917420618
111,0,0.0,1.0813974863520597
112,0,0.0,1.0774251252803897
113,0,0.0,1.0741971702324715
114,0,0.0,1.0739688866792976
115,0,0.0,1.073676785568984
116,0,0.0,1.072532177543053
117,0,0.0,1.0718970078431278
118,0,0.0,1.0686268267758356
119,0,0.0,1.0657955414967493
120,0,0.0,1.0375119246244573
121,0,0.0,1.0323740700844235
122,0,0.0,1.031570726887026
123,0,0.0,1.0304379258686653
124,0,0.0,1.0299139887355766
125,0,0.0,1.0236200434419576
126,0,0.0,1.0149576702082965
127,0,0.0,1.0080756870688983
128,0,0.0,1.0070560562246056
129,0,0.0,1.0040911493037028
130,0,0.0,0.9950571641496734
131,0,0.0,0.9942568571912491
132,0,0.0,0.9906388065814209
133,0,0.0,0.9871161850830102
134,0,0.0,0.9864793901326461
135,0,0.0,0.9825129300353218
136,0,0.0,0.9707527681629459
137,0,0.0,0.9615716585703946
138,0,0.0,0.9591679130493067
139,0,0.0,0.9581344366481227
140,0,0.0,0.9546101715523473
141,0,0.0,0.953638918316356
142,0,0.0,0.9473520658968063
143,0,0.0,0.9446917999375986
144,0,0.0,0.9415566424683383
145,0,0.0,0.9366552871506179
146,0,0.0,0.9310875030080272
147,0,0.0,0.92674754278379
148,0,0.0,0.9255688521580575
149,0,0.0,0.9215763277206932
150,0,0.0,0.9152051630844854
151,0,0.0,0.9075530542041857
152,0,0.0,0.8938946925975945
153,0,0.0,0.8929886185755221
154,0,0.0,0.8922013601529452
155,0,0.0,0.8901176624315583
156,0,0.0,0.8828331010860346
157,0,0.0,0.8820491301636985
158,0,0.0,0.8475197002287502
159,0,0.0,0.8404630441277973
160,0,0.0,0.8250522647088939
161,0,0.0,0.817927122723715
162,0,0.0,0.7956510899944029
163,0,0.0,0.7910424111191042
164,0,0.0,0.782101282505227
165,0,0.0,0.7817045104177681
166,0,0.0,0.7806639107084693
167,0,0.0,0.7723211933804999
168,0,0.0,0.7697502813601902
169,0,0.0,0.756046266969739
170,0,0.0,0.7548923527882422
171,0,0.0,0.7543645250661114
172,0,0.0,0.7531713688845076
173,0,0.0,0.7527546342757723
174,0,0.0,0.7454368635231895
175,0,0.0,0.7444355436429296
176,0,0.0,0.74313840092459
177,0,0.0,0.7336841524692644
178,0,0.0,0.7324388101726151
179,0,0.0,0.7268647953275145
180,0,0.0,0.725944375109148
181,0,0.0,0.7230193789783981
182,0,0.0,0.7227389580076709
183,0,0.0,0.7220188088322197
184,0,0.0,0.7117763565042668
185,0,0.0,0.7076950394591779
186,0,0.0,0.6948962719511375
187,0,0.0,0.6906144996293702
188,0,0.0,0.6899475208681218
189,0,0.0,0.6898895769235137
190,0,0.0,0.6741946399640164
191,0,0.0,0.6651237788719234
192,0,0.0,0.649142283889565
193,0,0.0,0.6453194995490474
194,0,0.0,0.6437178123321685
195,0,0.0,0.6404048961292741
196,0,0.0,0.638989734803495
197,0,0.0,0.6383572070887598
198,0,0.0,0.6349957859789689
199,0,0.0,0.6285186585284352
200,0,0.0,0.6246004978255145
201,0,0.0,0.6209630145742772
202,0,0.0,0.6201871456604666
203,0,0.0,0.611434893542965
204,0,0.0,0.6055199597236913
205,0,0.0,0.5989268834310553
206,0,0.0,0.5882575197891081
207,0,0.0,0.5775845429800741
208,0,0.0,0.5669395480762963
209,0,0.0,0.5535948463511021
210,0,0.0,0.5420790402954307
211,0,0.0,0.5151663668977423
212,0,0.0,0.5147023272243323
213,0,0.0,0.5102685514326752
