8.787730541733830281e-01,4.143293798637960101e+00,-4.519919588889403234e-02,-3.271036862762421116e+00
-1.647369354247992523e-01,-4.488233563857632613e-01,-1.988492911794980181e-02,3.326532430849965527e-01
1.984624203178800561e-01,7.861759407913153641e-01,4.080373797747450376e-02,-6.281915051382208626e-01
1.566686449353430488e-01,1.225477359439629543e+00,5.443697252850056290e-02,-9.661330113538930675e-01
-1.903804349628300252e-01,-7.613269959979011015e-01,1.364035560568413116e-02,7.883070335588824307e-01
3.052511989143000259e-01,1.137832117247612906e+00,6.252683709522335875e-02,-1.094596183525806454e+00
4.296011481900363083e-01,1.626515151267633241e+00,8.430109935662362386e-02,-1.402208659457435003e+00
-1.174879033282071328e+00,-4.433149134548442838e+00,-3.489324275101685774e-02,3.639043955553129539e+00
6.269368429263235676e-01,2.839692827214816973e+00,-2.948971479909703874e-02,-2.449968669288972833e+00
-4.571125442953075657e-01,-1.166562707458650872e+00,9.018920893832534091e-02,8.582330456109779071e-01
-1.068089297289139372e+00,-5.091922292183426180e+00,-1.035693340505445675e-01,4.231982852955798791e+00
7.629035116373290570e-01,3.716511135670033994e+00,-3.980759359827622560e-05,-2.914214058076768143e+00
9.141311062007018151e-01,4.146181597026436627e+00,-7.825045724165173230e-03,-3.362178688399121373e+00
-9.181554742601764074e-01,-4.418937932145248659e+00,7.257893222381154794e-03,3.645263452162634366e+00
-1.366407957094817327e+00,-5.725001395953344563e+00,1.633881944431577957e-02,4.648767381504618434e+00
-3.453428181851148082e-01,-8.177014518577105928e-01,7.276222150187068582e-02,6.989897727247967874e-01
-5.787279355586637530e-01,-2.203477841024327866e+00,-5.866842909581187343e-02,1.898268432995874111e+00
-5.168173611609351292e-01,-2.316891810516269246e+00,-4.394670892690290265e-02,1.864477008523338197e+00
1.308497486284662115e+00,5.478200549353782201e+00,2.091156658378243507e-02,-4.421124129774138822e+00
-5.662732277523168101e-01,-2.658259358836037478e+00,-1.518906809959950401e-02,2.187642384779656890e+00
9.357265996406847197e-01,4.847113839368629939e+00,-8.151258056038376831e-02,-4.163364035887917147e+00
1.214295807110040704e+00,5.803088126056685780e+00,7.026601216444623883e-03,-4.891438150361672399e+00
1.169456461179122275e+00,5.837673663303942995e+00,2.239276362750049557e-02,-4.694488541137289417e+00
-2.845812926793122588e-01,-8.713381982656087654e-01,-1.596646719239486895e-02,8.130589496961437845e-01
1.220660348800888695e+00,5.151235951288014370e+00,-3.829817562914938911e-02,-4.091987895898037131e+00
5.854997501760648149e-01,2.701555680795492353e+00,-4.392120082959729416e-02,-2.160716928100333334e+00
-9.511511830826340219e-01,-4.870309552383982776e+00,3.469978513272439780e-02,3.938728615626081453e+00
-4.495241278930477424e-01,-1.760769962410687617e+00,1.881213575284812825e-02,1.381121815130639030e+00
-1.220860934417740129e+00,-5.953181252940593637e+00,-4.065296487072737192e-02,4.836173773904816287e+00
1.039605835543281120e+00,5.119751236920810911e+00,-2.316376631731292129e-02,-4.124824375065237803e+00
-1.271900110302181641e+00,-5.512152433959263576e+00,4.752933256346136143e-02,4.547669105142905899e+00
5.411301547938999201e-01,1.795610735992127838e+00,7.882987345353647743e-03,-1.525161041105025150e+00
8.596070985906438811e-01,3.599772239310941035e+00,-9.177944693602473059e-02,-3.057478121277935834e+00
6.432539065407427703e-01,2.777191879035175059e+00,-1.093914535625330198e-01,-2.282080977195615645e+00
-1.026025418702962932e+00,-4.644599837272232357e+00,1.196401800568253071e-01,3.647776356144517340e+00
-7.831129042059444822e-01,-3.077712934632824027e+00,5.013167744666157527e-03,2.543984345886324938e+00
1.080770377807388938e+00,5.055022059069700369e+00,-5.854752564045299923e-02,-4.202624196161330872e+00
-6.723925033006856733e-01,-3.305809895106070151e+00,-2.983084643060933752e-02,2.635637851795557207e+00
1.025045380501702796e+00,4.622082891125057102e+00,8.531148881853735377e-02,-3.760652214086122047e+00
1.416482172576240262e-01,4.040067605323520161e-01,-3.468963242033309274e-02,-4.595347727599845555e-01
-4.192892427913978426e-01,-2.054624671694229132e+00,4.836383788884968810e-02,1.650555993505487207e+00
6.757055797782176576e-01,2.456567762456514536e+00,-7.875292708588461921e-02,-2.021281943665985015e+00
-4.511023883662867995e-01,-1.549802382153496305e+00,4.239721713666802505e-02,1.368862673583999046e+00
7.234974933448627965e-01,3.058389825760711833e+00,-6.657770637336420105e-02,-2.461850223956136396e+00
-1.244264472536084215e-01,-8.338763710963672526e-01,3.221997644435733998e-02,4.002539836923817429e-01
1.223801031672272499e+00,6.003376141514800146e+00,1.211036913341379667e-01,-4.926877660558671934e+00
8.692467529254731540e-01,3.821633376031420504e+00,1.665309710337980476e-01,-3.042513517561033165e+00
-1.135203305721143696e+00,-5.079360221858471469e+00,-2.018945488976199298e-01,4.050561186571065342e+00
5.494625012983389567e-01,1.985553556162245714e+00,-8.816014300989941793e-03,-1.700697337394350361e+00
7.692979488589016812e-01,3.033276772842822044e+00,1.414603143392257900e-01,-2.591942848975700819e+00
1.115770009004645180e-01,-2.769829604170819803e-01,2.766979978216436639e-02,1.695230345540771344e-01
1.211653743685180862e+00,5.466799944935307742e+00,-3.317711034448396490e-02,-4.200794167946574120e+00
-8.798925491020376244e-01,-3.942878780268528338e+00,1.053598968490599835e-01,3.040550784841288934e+00
-1.010884579358813262e+00,-4.559185789209285744e+00,6.075705544760631738e-02,3.612971823650666714e+00
-6.431856839762568612e-01,-2.316096182018857252e+00,5.457696671630549862e-02,1.922301472178618020e+00
6.424471093911614528e-01,3.326603343824101611e+00,9.312621783350660820e-02,-2.636312740914686703e+00
-1.056405427234462069e+00,-5.004463760323009325e+00,-8.288265238083523945e-02,4.134117576861745746e+00
1.173650443016145184e+00,4.458415033781875536e+00,1.062908424257403943e-02,-3.701365915536955153e+00
9.862333754598897606e-01,3.633460078658087067e+00,-3.256052136685475690e-02,-3.076130475676837950e+00
8.595414041287864409e-04,-3.112181198781270863e-01,-4.680947873519590574e-02,2.433844144018543765e-01
-1.241148490936657467e+00,-5.858241498986624052e+00,-1.269135366945127186e-01,4.765762547315147479e+00
-6.601671951703924623e-01,-3.596694864564676131e+00,3.679684275560055756e-02,2.803835248234747723e+00
4.248478190135697719e-01,1.308940409004620387e+00,2.840141305381525122e-02,-1.254045062625569251e+00
4.688790324912476826e-01,1.965844487171076072e+00,1.063988145236919175e-01,-1.882570446989014545e+00
5.840797880373481687e-01,3.184476708330461481e+00,-8.927071114613803482e-02,-2.595599612332651684e+00
-7.415192108365112889e-01,-3.118894648677271508e+00,8.415178562124647765e-02,2.618402406559979134e+00
1.636275829545006388e-01,8.490543937875515423e-01,-1.357904330990258347e-02,-5.716821948381289875e-01
9.944974691879963566e-03,-3.824867159894300706e-01,2.841431886577457100e-02,4.407093622928447418e-01
-1.226120083097002877e-01,8.387688349377718511e-03,1.121374246970004290e-01,8.145944567124717428e-02
-1.363763278610277130e+00,-6.107901914953369982e+00,-8.105623844697967817e-02,4.838979848310581033e+00
9.093760208757600827e-01,4.112512958979818833e+00,-1.018393587965328801e-03,-3.393621638358172987e+00
-7.305616355260347028e-01,-3.116951187448099958e+00,1.049366921252352022e-02,2.532397883876955635e+00
-7.693594695279147855e-01,-3.615184187034654162e+00,5.989441136179654568e-02,2.883313559478048571e+00
1.564205520131810023e-01,8.528501832908200742e-01,-2.578873224053962812e-02,-6.503081343064308628e-01
4.651240525741009435e-01,2.085881039400886205e+00,1.269022738891831953e-02,-1.620307581668114061e+00
