-4.129598631545345899e-01,4.991051807473898094e+00,5.114641954152449266e+00,1.431611907223071078e+00
-4.317716640588012966e-01,4.757381685724157094e+00,4.972246130302417022e+00,1.366733268517192013e+00
3.269246473265480790e-01,-3.361110801413704774e+00,-3.555323212354933204e+00,-8.561106876537275534e-01
1.650429260409654597e-01,-1.694156866468642164e+00,-1.811589281127220286e+00,-5.697578470391537753e-01
2.018355494981319553e-01,-4.113527356958393000e+00,-4.060137139084792679e+00,-1.176805993337527445e+00
-1.863025084174015633e-01,2.040503830885167513e+00,1.901037044820646615e+00,5.114739957861230701e-01
-2.018430367430182892e-01,1.715669709921469055e+00,1.960317763910438327e+00,5.108333816634584856e-01
2.653177906801579278e-01,-1.342639532084814791e+00,-1.320376971629088292e+00,-3.397904853027262639e-01
-2.180119468342773259e-01,3.503931804847873366e+00,3.600986725493264373e+00,9.582645240535170306e-01
-3.740680662790564770e-01,2.697441570445817227e+00,2.668484324093749471e+00,7.937634196743502679e-01
-8.761322235493880506e-02,1.521484117312392748e+00,1.620834946646583674e+00,4.607469714787292281e-01
-3.558650265985303096e-01,3.687797756496879131e+00,3.619478590660385908e+00,9.491798858677192863e-01
-1.768855146944998680e-01,2.620513999628365287e+00,2.704017973969096378e+00,7.069993736263948669e-01
8.248957275195156758e-02,-1.865233329221498426e+00,-1.877932974446604897e+00,-5.120854083440498083e-01
7.765593798136943837e-02,-2.157338015538819764e+00,-2.408496061863571125e+00,-6.012498374752546226e-01
-4.288508734238474229e-01,4.229843120853264082e+00,4.334997333266952246e+00,1.074948426716988870e+00
1.939322665412321345e-01,-2.147906070177830529e+00,-2.089714094670552580e+00,-4.947929510370981387e-01
6.701464852381888715e-02,-1.704959917489079935e+00,-1.832130589791121533e+00,-4.002920302542237740e-01
2.559784698782783252e-01,-4.312541186808861227e+00,-4.589728670596340265e+00,-1.097584161979073158e+00
-1.082372184072190047e-01,5.671494295722543377e-01,5.884748072655855422e-01,2.448511115135350580e-01
2.643619046133496853e-01,-2.563411002407823602e+00,-2.541988887541349662e+00,-8.605078777344491447e-01
-2.798776500138551171e-01,2.127222261690882910e+00,2.213471488179187041e+00,5.650889491562529621e-01
8.834181153586036228e-02,-8.890592610427152653e-01,-9.014475605572430661e-01,-1.979227383834859522e-01
2.241159466355762686e-01,-3.267265389641602624e+00,-3.409058972907734297e+00,-8.760658020366735022e-01
-3.085684949657032106e-01,4.501697485824882605e+00,4.440167862964893075e+00,1.227623970844847978e+00
-9.832424033417792170e-03,-1.132547342477707719e+00,-1.186202641519603640e+00,-2.651648320878681742e-01
5.083419105218872636e-02,-1.704386034763677227e+00,-1.838371312340085773e+00,-5.156951588668462483e-01
-1.730717775668326117e-02,-1.099477404099457711e+00,-9.731935490137514355e-01,-3.812204147733140869e-01
4.602384608931424370e-02,-7.049761809547440139e-01,-8.064368008691080725e-01,-2.092466978057383742e-01
4.932498299360957988e-02,-1.019066383409861221e+00,-8.803577476811185187e-01,-1.323403372998130101e-01
-2.679418122366298283e-01,3.883893366558376137e+00,4.148611544664085216e+00,1.021529106793839681e+00
3.253837658484375894e-01,-3.686791826412691542e+00,-3.716735782898803464e+00,-1.059065405446428354e+00
