,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,result
0,0.26536479757910575,0.268394114617414,0.26092807980123417,0.2438296683574046,0.21901300541928206,0.25499364548967696,0.2579045688751043,0.25073032627586483,0.2343001655841673,0.21045340290422312,0.23545149032988222,0.23813932691505985,0.23151490257407203,0.21634391345475226,0.19432471449881858,0.20891015414061126,0.21129500358253905,0.20541731935879662,0.19195648430125584,0.17241940580796708,0.17811629283839134,0.1801496097124384,0.17513831033967997,0.16366163488165317,0.14700436894629246,0.031678728198567985,0.0315158896781668,0.030142630967080183,0.02771562884108338,0.024499795834987882,0.03344535157495776,0.03327292209566708,0.03182257096475633,0.029259774526247454,0.025864270647747656,0.03393732759750728,0.03376175055588735,0.03228946133140558,0.029688443077827486,0.026242607805473953,0.0330973731744226,0.03292545495673973,0.031488933092691365,0.028951713268740104,0.025590744681444608,0.031022985617717404,0.030861114329053644,0.029513919442343484,0.027135117547023482,0.023984365850982892,0.0028302553909872984,0.0033195676856183215,0.0037413076546948323,0.004051831128494651,0.004216628007230994,0.0033195676856183215,0.0038934753572034617,0.004388128375986955,0.004752337094583267,0.004945625090813532,0.0037413076546948323,0.004388128375986955,0.004945625405979842,0.005356105623839036,0.005573950213358936,0.004051831128494651,0.004752337094583267,0.005356105623839036,0.00580065514445012,0.006036580540182607,0.004216628007230994,0.004945625090813532,0.005573950213358936,0.006036580540182607,0.006282101540371038,cube
1,0.2632553925959664,0.26596746548853545,0.2582802293819324,0.24108226841726166,0.2162971822952846,0.2529666815842457,0.25557275955698006,0.24818596079374844,0.23166014123750797,0.20784372126893785,0.23357986850392629,0.23598622236195155,0.22916553169638695,0.213906214798637,0.19191503315505642,0.20724951141711187,0.20938460835233508,0.203332781981254,0.18979357591921997,0.17028135647878298,0.17670043286329573,0.1785208113533549,0.17336103880638257,0.16181754441921412,0.14518147325227312,0.02943589852915789,0.029285831694394804,0.028011667547668605,0.02575870341679717,0.022772729657277183,0.03114561854755833,0.03098631027423348,0.02963767124322228,0.02725348756032896,0.024093855958346375,0.031677658950927584,0.0315149585775882,0.0301426809461779,0.02771730330050776,0.024503405307786358,0.03097053878238997,0.03081067659466263,0.029468318192800373,0.027096524446341086,0.02395401721222986,0.029106312918781352,0.028955193774203435,0.02769284419261798,0.025463197193598637,0.02250945554773378,0.0028302553909872984,0.0033195676856183215,0.0037413076546948323,0.004051831128494651,0.004216628007230994,0.0033195676856183215,0.0038934753572034617,0.004388128375986955,0.004752337094583267,0.004945625090813532,0.0037413076546948323,0.004388128375986955,0.004945625405979842,0.005356105623839036,0.005573950213358936,0.004051831128494651,0.004752337094583267,0.005356105623839036,0.00580065514445012,0.006036580540182607,0.004216628007230994,0.004945625090813532,0.005573950213358936,0.006036580540182607,0.006282101540371038,cube
2,0.285734433033353,0.29051633376516167,0.2839415669466043,0.2667701144225837,0.2409319818871113,0.2745671821801488,0.2791621936929705,0.2728443860010566,0.2563440388660992,0.23151572829901498,0.2535249539879594,0.25776781387060127,0.25193418913919996,0.2366983925120903,0.2137728693518282,0.22494628146931753,0.22871086376539032,0.2235348360404094,0.21001649891982002,0.1896752618758144,0.1917886562666958,0.1949983300397106,0.19058526130308084,0.17905955972498344,0.16171667015157182,0.034517656730608554,0.034989720276165814,0.034130358051688944,0.03203706540599213,0.0289391205305636,0.03607803335416146,0.03656481306690775,0.03566015908081497,0.03346671329107518,0.03022470623988978,0.03624640938998728,0.036728511046790396,0.03581287865308469,0.03360340792665424,0.03034206545858033,0.03500339139559433,0.03546196292885029,0.034570933355289206,0.03243141468195108,0.029277692945051656,0.032492316874976473,0.03291123099732215,0.032077559103391724,0.03008591175546213,0.027154362647275856,0.0028302553909872984,0.0033195676856183215,0.0037413076546948323,0.004051831128494651,0.004216628007230994,0.0033195676856183215,0.0038934753572034617,0.004388128375986955,0.004752337094583267,0.004945625090813532,0.0037413076546948323,0.004388128375986955,0.004945625405979842,0.005356105623839036,0.005573950213358936,0.004051831128494651,0.004752337094583267,0.005356105623839036,0.00580065514445012,0.006036580540182607,0.004216628007230994,0.004945625090813532,0.005573950213358936,0.006036580540182607,0.006282101540371038,cube
3,0.27454167707653104,0.2783718333970633,0.27132023071226047,0.25420165130059624,0.228935550278213,0.2638118684740968,0.2674923322427574,0.26071632468053846,0.24426678423807063,0.2199881486926478,0.24359390399574332,0.24699230507264877,0.24073559590663365,0.22554671225824666,0.2031287382284696,0.216134711910997,0.2191500272603004,0.21359860741388534,0.20012189499315444,0.18023099345959756,0.18427593334390652,0.18684678392781393,0.18211365677513697,0.17062344431560253,0.15366450971069992,0.03205862948215665,0.032280054102259086,0.031260448161068176,0.02911608710263514,0.02608270233542642,0.03372231005742659,0.03395486819752608,0.032881923523395105,0.030625841646341148,0.027434648799626,0.03409120151860108,0.03432585096284575,0.03324065147705892,0.030959373774116596,0.027732826844097197,0.03312228242526939,0.033349734588665005,0.03229479104297765,0.030077778940884002,0.026942453633866336,0.030927975705869824,0.03113978412419535,0.03015410321304048,0.02808336672975787,0.02515525791213349,0.0028302553909872984,0.0033195676856183215,0.0037413076546948323,0.004051831128494651,0.004216628007230994,0.0033195676856183215,0.0038934753572034617,0.004388128375986955,0.004752337094583267,0.004945625090813532,0.0037413076546948323,0.004388128375986955,0.004945625405979842,0.005356105623839036,0.005573950213358936,0.004051831128494651,0.004752337094583267,0.005356105623839036,0.00580065514445012,0.006036580540182607,0.004216628007230994,0.004945625090813532,0.005573950213358936,0.006036580540182607,0.006282101540371038,cube
4,0.2912133238907202,0.29662194210653814,0.29047484763883463,0.27348124258038287,0.2475487451983198,0.2798319436168789,0.28502917885114926,0.2791223289532393,0.2627928785385711,0.23787389115053056,0.2583862356255034,0.2631851661210221,0.257731004277314,0.2426530072197082,0.21964375651168117,0.22925957375214562,0.23351754344316045,0.22867820354397153,0.21529987799154948,0.19488435161140583,0.1954661588491156,0.1990964935233763,0.19497048401381348,0.1835641559605645,0.16615792747859237,0.034282590871796,0.03483744419120456,0.0340775723870893,0.03208966325695397,0.029091024254054798,0.03590344483183069,0.03648339373611453,0.035686225519640846,0.03360289344689217,0.03046117083167216,0.036138895871228274,0.03672128383727605,0.035917297737686815,0.03381867906175641,0.030654906203435226,0.03496144396663175,0.03552332931941595,0.034743799864162206,0.03271181604965088,0.029649601461392873,0.032507160164664824,0.0330279914487874,0.0323013863738037,0.030410274301134518,0.027561500956076606,0.0028302553909872984,0.0033195676856183215,0.0037413076546948323,0.004051831128494651,0.004216628007230994,0.0033195676856183215,0.0038934753572034617,0.004388128375986955,0.004752337094583267,0.004945625090813532,0.0037413076546948323,0.004388128375986955,0.004945625405979842,0.005356105623839036,0.005573950213358936,0.004051831128494651,0.004752337094583267,0.005356105623839036,0.00580065514445012,0.006036580540182607,0.004216628007230994,0.004945625090813532,0.005573950213358936,0.006036580540182607,0.006282101540371038,cube
5,0.2388245076735527,0.2404557843148589,0.2327006174473952,0.216453985612087,0.1935259151419924,0.22949061970362722,0.23105814177650005,0.22360606716466036,0.2079943963009735,0.18596241494342045,0.21190296064901235,0.21335035125937152,0.2064693873434362,0.19205416078225732,0.17171066227822884,0.1880161391631622,0.18930037225545715,0.18319506695329088,0.17040480090465193,0.1523545290534039,0.16030210613405274,0.16139704016672732,0.15619167161227956,0.14528672167161297,0.12989710348816422,0.030406240846295077,0.03044662264455911,0.029306856881612463,0.027117670945493586,0.024120581784237656,0.032393836351937294,0.03243490538411344,0.031218861345626098,0.028885171692296534,0.025691268226647187,0.03317183796279034,0.033211719434353804,0.0319644932639893,0.029573193565551277,0.026301577171852976,0.03265009481203145,0.032687037039392186,0.03145732490758801,0.02910197394645703,0.025880744240124882,0.030889256979643624,0.030921856196765636,0.029756324126711222,0.027526306475203953,0.024477708952950317,0.0028302553909872984,0.0033195676856183215,0.0037413076546948323,0.004051831128494651,0.004216628007230994,0.0033195676856183215,0.0038934753572034617,0.004388128375986955,0.004752337094583267,0.004945625090813532,0.0037413076546948323,0.004388128375986955,0.004945625405979842,0.005356105623839036,0.005573950213358936,0.004051831128494651,0.004752337094583267,0.005356105623839036,0.00580065514445012,0.006036580540182607,0.004216628007230994,0.004945625090813532,0.005573950213358936,0.006036580540182607,0.006282101540371038,cube
6,0.24029500958120917,0.24199103568015282,0.2342383064802243,0.2179318687701107,0.19488921015769142,0.23090365054100093,0.23253339149293123,0.22508365927818738,0.20941451991009655,0.187272428815277,0.21320769989419228,0.2147125410648286,0.20783374002980043,0.19336544922467563,0.17292027955276554,0.1891738013059752,0.19050900882780614,0.18440562259518237,0.17156827398458252,0.1534277918767591,0.16128912608090684,0.16242752078908598,0.15722378842869375,0.1462786960094188,0.1308121647790985,0.029910100810290798,0.02972029346611681,0.028386411108108328,0.026060968993155943,0.022998195307181037,0.03199630179896096,0.03179219740826365,0.03036427583941085,0.027875806229207555,0.024598834653900278,0.03290276473070743,0.03269164177362306,0.031222101855955194,0.028662173694977776,0.02529170825319102,0.03252501638210012,0.03231495032972375,0.030860998694005548,0.02832940812190024,0.02499692272172741,0.030907016920275608,0.030705965663663137,0.029322999739064756,0.02691624893110172,0.023748799977441167,0.0028302553909872984,0.0033195676856183215,0.0037413076546948323,0.004051831128494651,0.004216628007230994,0.0033195676856183215,0.0038934753572034617,0.004388128375986955,0.004752337094583267,0.004945625090813532,0.0037413076546948323,0.004388128375986955,0.004945625405979842,0.005356105623839036,0.005573950213358936,0.004051831128494651,0.004752337094583267,0.005356105623839036,0.00580065514445012,0.006036580540182607,0.004216628007230994,0.004945625090813532,0.005573950213358936,0.006036580540182607,0.006282101540371038,cube
7,0.24389871042246702,0.24557427201847848,0.23765839057695096,0.22106511540797574,0.19764411318492228,0.23436650930429495,0.23597658555972667,0.22837007752077917,0.2124253110538214,0.18991966300870716,0.21640517273730422,0.217891856270763,0.21086829436773144,0.19614549992162786,0.17536463550876796,0.19201083811376587,0.19332993482323246,0.1870981059326075,0.17403494267631753,0.15559660711265938,0.1637079768109178,0.16483263547938712,0.15951939321901262,0.1483817717782328,0.13266129141087576,0.030121867698901253,0.030222723307390315,0.02915534607094973,0.02704177040941753,0.024114795168716337,0.03193171268067938,0.03203537820079208,0.030900883998087072,0.028657928691041265,0.02555352335918058,0.03253774849440833,0.032639830165125255,0.03148054198651527,0.029192406991584634,0.026027370227303236,0.031869806083311046,0.03196607765936228,0.03082717463025612,0.028583279265765846,0.025481422150445198,0.030005417750164298,0.030092336852463826,0.029016640611905564,0.026901276084672618,0.023979080736271377,0.0028302553909872984,0.0033195676856183215,0.0037413076546948323,0.004051831128494651,0.004216628007230994,0.0033195676856183215,0.0038934753572034617,0.004388128375986955,0.004752337094583267,0.004945625090813532,0.0037413076546948323,0.004388128375986955,0.004945625405979842,0.005356105623839036,0.005573950213358936,0.004051831128494651,0.004752337094583267,0.005356105623839036,0.00580065514445012,0.006036580540182607,0.004216628007230994,0.004945625090813532,0.005573950213358936,0.006036580540182607,0.006282101540371038,cube
8,0.24106761014435457,0.2427818816218953,0.23501915244380786,0.21867531934337062,0.19557158052308266,0.2316460558483406,0.23329332910163197,0.22583398773409596,0.21012891448558835,0.18792813035757885,0.21389320888288177,0.2154142387176572,0.20852656495428593,0.19402509416272892,0.17352572956329476,0.1897820360990162,0.1911316074132185,0.18502034863307587,0.1721535602594487,0.1539649923627142,0.16180770559638047,0.16295834683924226,0.1577479023638508,0.14677770967372442,0.13127018061592033,0.02993190853935905,0.029872363419952884,0.028659710010051593,0.026432656890095736,0.023435614710648943,0.03196571167990568,0.03190180257452506,0.030606430337830944,0.02822776831784934,0.025026868301218277,0.03281589679944842,0.03274973212695472,0.03141936726335801,0.028976980577273825,0.025690617334239736,0.032384382458685676,0.03231831202978283,0.031004700436283707,0.028593811191496517,0.025350229858967017,0.030721327202294972,0.030657697263101934,0.02941064420709153,0.027122818650682126,0.024045294930262508,0.0028740694883377933,0.00336175469507489,0.003780340449701453,0.004086534093496543,0.004246275604842612,0.0033706987071479987,0.003942707568277921,0.004433679620963691,0.004792835430916911,0.004980223816873234,0.0037986454600805273,0.004443336874719107,0.004996706106920586,0.0054015200446284805,0.0056127488714348885,0.004113616218795737,0.004811827723089332,0.0054111482906979615,0.005849592038190169,0.00607838853364623,0.0042806033093178725,0.005007224595021863,0.005630944080695006,0.006087252191627261,0.006325391580062614,cube
9,0.3010887920638498,0.30683189785864134,0.3005939561599802,0.28309553821164685,0.2563055394832244,0.2893214525998211,0.29484010276143546,0.28884595618055986,0.2720314222873925,0.24628844695401947,0.267148489399482,0.2722442022854489,0.2667094339855852,0.2511835291860913,0.2274134391662856,0.2370340999782332,0.24155539718035357,0.23664453721069673,0.22286879444393684,0.20177819457975024,0.20209470113162029,0.2059495482058328,0.2017625608569318,0.1900173958466224,0.17203560134266493,0.03536319913930198,0.03553503932508085,0.03433025744699996,0.03188678974110856,0.02847451518568318,0.03696742238683,0.03714577866809543,0.035885137005955484,0.033329828940987294,0.02976207705286809,0.03713971632747683,0.03731753810157778,0.036049735248125055,0.0334814588736187,0.02989635384193463,0.03586000221905792,0.03603029991823531,0.034804867867709546,0.03232400561788851,0.02886169333454771,0.03327628939342181,0.033432947860469894,0.032294521890634996,0.02999134905929297,0.026777775377787146,0.002862035949678723,0.003350142993478539,0.003769573774037816,0.004076941177397023,0.004238062584457743,0.0033547272805617705,0.003927301554221407,0.004419399862318335,0.004780116944427626,0.004969338678116828,0.0037786853249352458,0.004424088529670682,0.004978869682710046,0.00538563799099175,0.005599159794068425,0.004090013828651739,0.004789071748104395,0.005390065906600485,0.005830823571552939,0.006062333077864197,0.0042541086555617875,0.0049816843172305865,0.0056072860803919,0.006066194271068111,0.006307380575234948,cube
