,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,result
0,0.4141954509181605,0.4149508266861067,0.3908328888199761,0.3460893143243392,0.38922702411182775,0.3899368645062409,0.3672727981517246,0.3252264446477037,0.34371481599515336,0.344341654948868,0.32432769159542313,0.28719780656012867,0.2852272513505316,0.2857474254701421,0.2691390993512767,0.23832734914808626,0.049931590828233646,0.04900548122010366,0.045230340610895044,0.03925863857286303,0.052772331756813035,0.05179221283999327,0.047801047334819824,0.04148865576066284,0.05242897459220367,0.051453643828875635,0.04748697120196438,0.0412145558703485,0.048963331890642545,0.04805073191262199,0.04434466670574921,0.03848570073173317,0.004620206167072666,0.005567607250204269,0.006304829179813433,0.006709276086504512,0.005567607250204269,0.006709278627747353,0.007597672351290247,0.008085053530525077,0.006304829179813433,0.007597672351290247,0.008603700689792562,0.009155617328743496,0.006709276086504512,0.008085053530525077,0.009155617328743496,0.009742938729823403,cube
1,0.4108460597499354,0.41102797215575515,0.3865952098683315,0.3418490992853641,0.38607954010613693,0.3862504865137076,0.3632905739050946,0.3212418371935267,0.34093536642242056,0.3410863241139045,0.32081110772690796,0.28367911815186464,0.28292076142049266,0.2830460316893559,0.2662209081524011,0.23540741152438452,0.04640951358961464,0.0455515058649523,0.04204674968885317,0.036500669143611476,0.0491863486923893,0.048275655575277916,0.04456009108886993,0.038681470599975454,0.049013463279015214,0.048104217864372315,0.04440026274696751,0.038541378957386775,0.04592250113045069,0.04506855355724536,0.041596485591056095,0.036105992997293855,0.004620206167072666,0.005567607250204269,0.006304829179813433,0.006709276086504512,0.005567607250204269,0.006709278627747353,0.007597672351290247,0.008085053530525077,0.006304829179813433,0.007597672351290247,0.008603700689792562,0.009155617328743496,0.006709276086504512,0.008085053530525077,0.009155617328743496,0.009742938729823403,cube
2,0.4462841235559987,0.45004446981345436,0.4267294467263641,0.38045354313281665,0.41938133539370664,0.42291500139649596,0.40100544871268373,0.3575191375910268,0.3703431920113406,0.37346366742722104,0.35411599266995947,0.31571452386240234,0.30732446143743253,0.30991394720982074,0.2938585319811805,0.2619915745906769,0.05446266581470679,0.05473151629427339,0.0518008764385627,0.04617604665382512,0.05684404855905777,0.05710827463736016,0.05403444873887928,0.048152563416530965,0.0557800534295907,0.0560223825617254,0.05299054217892197,0.04720728725139099,0.0514618453334861,0.05166896481220029,0.04885676100482083,0.04351011806279779,0.004620206167072666,0.005567607250204269,0.006304829179813433,0.006709276086504512,0.005567607250204269,0.006709278627747353,0.007597672351290247,0.008085053530525077,0.006304829179813433,0.007597672351290247,0.008603700689792562,0.009155617328743496,0.006709276086504512,0.008085053530525077,0.009155617328743496,0.009742938729823403,cube
3,0.4286540419377359,0.4307860854263277,0.4070551057835478,0.36164323692927897,0.4028140259558225,0.40481754613090404,0.38251711148068707,0.33984274957178245,0.355713093477019,0.3574823425929868,0.3377894915893806,0.3001050309980327,0.29518386522877,0.2966520535023559,0.2803101982734748,0.2490382407875078,0.050582514570108705,0.050402111876640635,0.04726044331814974,0.04170204835183424,0.05321500483524616,0.05302423169235989,0.04971793041550792,0.043869216718969165,0.0526222081931622,0.05243231778229461,0.04916148922952192,0.04337672857323099,0.048910932757108505,0.048733029013644825,0.04569139585718329,0.04031334311627678,0.004620206167072666,0.005567607250204269,0.006304829179813433,0.006709276086504512,0.005567607250204269,0.006709278627747353,0.007597672351290247,0.008085053530525077,0.006304829179813433,0.007597672351290247,0.008603700689792562,0.009155617328743496,0.006709276086504512,0.008085053530525077,0.009155617328743496,0.009742938729823403,cube
4,0.4549433495300255,0.4598319115492006,0.4371117855187054,0.3907855012688744,0.42751856806854865,0.4321124390120654,0.41076192194894423,0.3672282672051527,0.3775289403234615,0.3815856512100174,0.36273164419316734,0.324288367640099,0.31328746083281417,0.3166538693838864,0.30100811788263143,0.26910646688049705,0.05412212773788984,0.05456431497733879,0.05183733830521082,0.046411229759330895,0.05662806895452711,0.057087649365433715,0.05423079824573817,0.04855002540559042,0.05569624690725559,0.056144587413691834,0.05333060819325792,0.047739516254198915,0.051493966544761426,0.05190449614714693,0.049298477363762847,0.044125338369217434,0.004620206167072666,0.005567607250204269,0.006304829179813433,0.006709276086504512,0.005567607250204269,0.006709278627747353,0.007597672351290247,0.008085053530525077,0.006304829179813433,0.007597672351290247,0.008603700689792562,0.009155617328743496,0.006709276086504512,0.008085053530525077,0.009155617328743496,0.009742938729823403,cube
5,0.37255672196908673,0.3711229632002154,0.34755813678100955,0.3059995628166288,0.35009835062997147,0.3487510213493986,0.3266067239155972,0.28755337353564986,0.3091614474652058,0.307971661024211,0.2884166901555537,0.2539298372180733,0.25655358972159004,0.25556626098140606,0.2393388237818832,0.21072035924869842,0.04802072044265022,0.047511147021891666,0.04419984265125129,0.03866364771049538,0.05133013110511853,0.05078059675874957,0.047237017441364965,0.04131663162850149,0.05158251265953824,0.05102488931514832,0.04745935337044718,0.04150689662908768,0.04873260412209992,0.04820020674388218,0.044826963871374956,0.03920030370662291,0.004620206167072666,0.005567607250204269,0.006304829179813433,0.006709276086504512,0.005567607250204269,0.006709278627747353,0.007597672351290247,0.008085053530525077,0.006304829179813433,0.007597672351290247,0.008603700689792562,0.009155617328743496,0.006709276086504512,0.008085053530525077,0.009155617328743496,0.009742938729823403,cube
6,0.37486138094903,0.3735235915991784,0.34990235483155263,0.3081465174707804,0.3522640807324323,0.35100693566631214,0.32880962839863664,0.28957090600513014,0.31107393934667593,0.30996379190491824,0.29036200962757763,0.25571146017473734,0.25814064613346605,0.25721940477676286,0.24095312174107283,0.21219881579239133,0.047216473998302165,0.04626830820100213,0.04262686894096383,0.03692273607434198,0.050731341740269345,0.04970990375921718,0.045795010846090944,0.03966459147137311,0.05125235120110702,0.050217266316885514,0.04625939464523918,0.04006409678768688,0.04868660853472053,0.047699929709460735,0.04393721247575643,0.03805000870163723,0.004620206167072666,0.005567607250204269,0.006304829179813433,0.006709276086504512,0.005567607250204269,0.006709278627747353,0.007597672351290247,0.008085053530525077,0.006304829179813433,0.007597672351290247,0.008603700689792562,0.009155617328743496,0.006709276086504512,0.008085053530525077,0.009155617328743496,0.009742938729823403,cube
7,0.3804744065823158,0.37902624931889545,0.35496317720606213,0.3125123241824637,0.35753874335526986,0.3561778835466032,0.33356537554173626,0.2936735342461437,0.3157318371300632,0.31453010228187717,0.29456166857453797,0.25933436923192354,0.26200594177974446,0.26100869780989117,0.24443815387325768,0.21520523956054438,0.04755290264000526,0.047169123869019405,0.04400685167718691,0.038615631656916616,0.05051602243333783,0.050100294970556,0.04673412646190502,0.041002412303318185,0.05045399123480002,0.05003003518454567,0.046660548035461415,0.04093091161178491,0.04737829572365417,0.046971302791455255,0.043799644843625564,0.03841424383713841,0.004620206167072666,0.005567607250204269,0.006304829179813433,0.006709276086504512,0.005567607250204269,0.006709278627747353,0.007597672351290247,0.008085053530525077,0.006304829179813433,0.007597672351290247,0.008603700689792562,0.009155617328743496,0.006709276086504512,0.008085053530525077,0.009155617328743496,0.009742938729823403,cube
8,0.3760689885317783,0.37475299925351047,0.35108529352414103,0.3092216859994008,0.3533988916162462,0.3521622324752346,0.3299212574761701,0.29058126149282626,0.31207605710817865,0.3109840001779807,0.2913436562249884,0.25660367507511667,0.2589722404708104,0.258066011288875,0.24176772835023533,0.21293920867569602,0.0472664525324446,0.046572471252161594,0.04315039230318994,0.03759402746061935,0.050678516111652874,0.04993350684484174,0.0462635156930413,0.040305383444770394,0.05109140301339224,0.050338700648200965,0.04663734294063806,0.040629616321323114,0.048431488584502906,0.04771578180135571,0.044205181232435865,0.03850886692679058,0.004689891647983789,0.005633257507679444,0.00636294952370979,0.006757628417880642,0.005651056611946512,0.006787895751614296,0.00766727229576902,0.008142956140069149,0.006398736889196462,0.007686142219321474,0.00868202329433657,0.009220776621949103,0.006808582452439062,0.008178609439263686,0.009238442618369822,0.009811843963031893,cube
9,0.47040179872907373,0.4757353093013425,0.4524299183366238,0.40459932390074765,0.4420451548907644,0.44705715210973757,0.42515665090710025,0.38020936842848485,0.3903569373723019,0.39478288314474297,0.37544320148146915,0.3357515922930467,0.32393260665808227,0.3276054199572264,0.31155663769324693,0.2786190741561176,0.05573837819552295,0.055392322582471044,0.05177236310764694,0.04550890928510928,0.05818505733104774,0.0578206541594661,0.05403901252942861,0.047498684211555016,0.05709114220569455,0.05673025450034939,0.05301677728927831,0.046597375467330615,0.05265348765740054,0.052317354318747324,0.048889628868360506,0.04296719811528076,0.004670393244902765,0.005614839912318148,0.0063466016873897375,0.006743992605234217,0.00562383381493266,0.006762195243905617,0.007644471740747779,0.008123947817100366,0.006364024695821501,0.007653383142337521,0.008652971244043628,0.009196565364155435,0.006767840491600852,0.008140170362933217,0.009204362586713496,0.009783450199196138,cube
