-3.024852811960457633e+00,-4.106052398731474540e+00,4.985461510775217597e+00
-2.188887917222182455e+00,1.515645793843337419e+00,-1.004232086843778626e+00
-3.810648325424061511e+00,-3.757572217813625937e+00,3.269047638480621298e+00
-3.309853470619349203e+00,-3.687558837575086734e+00,2.385222624993883933e+00
-9.459201071616140100e-01,-2.408143140792284864e+00,5.411070423736703827e-02
-1.512744828893025417e+00,7.413601268625320539e-01,1.416984382140622278e+00
2.277084536620438193e+00,-1.227091394738835661e-01,-1.783077789083587605e+00
1.460900797154260911e+00,-2.355755229663450301e+00,1.980228027807544366e+00
1.331484160543174200e+00,-9.572590287194087111e-01,3.674019957428072747e+00
-3.900168301482495714e+00,-8.555940759302586018e-01,5.531034962176175629e-01
-2.290511911406615031e+00,-1.181335159477195473e+00,-1.554481277507720138e+00
7.435692927107968586e-01,-2.863621418026280008e+00,2.281934022827341035e+00
-9.411150305035443919e-01,-1.871976142077297123e+00,-7.901707011229408550e-01
-2.673568867141860039e+00,2.464745598531870308e-01,1.108579954056255978e+00
-6.440135653776266622e-01,1.167755907779507440e+00,1.273886733379886893e+00
3.447507853480526574e+00,3.572141907943168437e+00,-4.684472854794645258e+00
4.171084228528276761e+00,3.151462384376721104e+00,-3.237249735991114541e+00
-1.656604157472278072e+00,-2.571916155213664901e+00,5.075075001916931505e+00
4.809633693416645039e-01,3.547723112995052386e+00,-2.700288099855162827e+00
-3.896897501412093678e+00,-1.002091507568094952e+00,3.687501681272734588e-01
-8.456352078596885979e-01,-3.878169741601765974e+00,3.401717245587824401e+00
8.556355509008246596e-01,-3.014552843758707912e+00,3.375621189861599536e+00
-2.383865509776651237e+00,-3.614018599239868124e+00,2.001538779130092482e+00
1.541682252103484307e+00,-1.873275369064419715e+00,7.272259690674044430e-01
3.172114179973668069e+00,-4.717397102043017765e-01,6.059386424173625052e-01
-2.330250647814417153e+00,-1.248448400973118266e+00,3.587808287441039301e+00
-5.344216066792614184e-01,-3.500479690889498396e+00,2.419430763961992970e+00
-2.038000616825907940e+00,-1.611870317984415824e+00,4.087453195161380393e+00
-9.211839664068525169e-01,1.413606192282922669e-01,-3.174798280523508431e+00
1.451103348171269181e+00,3.396993174555541284e+00,-1.689121257218578309e+00
1.802252867551433768e+00,-1.375051192137797029e+00,3.568268205036807750e+00
2.371337808657664470e-01,3.699848197178319698e+00,-4.516394205700788866e+00
1.815517568294311435e+00,1.059156188753315186e+00,1.757707880989397786e+00
2.789398675032849884e+00,3.311727731131808738e+00,-1.494087570384927233e+00
-9.120956936861623898e-01,2.913392167851047265e+00,-3.748122734448503746e+00
1.344880748291687467e-01,-3.224305714301215708e+00,2.484641572430593914e+00
-2.861699500414253625e-02,3.421334746516536018e+00,-4.714664818670891933e+00
3.940304461421617166e+00,3.168041543981898300e+00,-2.056001601580847549e+00
-3.098144254056812485e+00,-4.117821018946091982e+00,3.350114368227297579e+00
2.431288744892536879e+00,1.125397519047072414e+00,-3.337207930530647015e+00
1.671348894078983127e+00,6.200912056146085094e-01,-3.173495289759564297e+00
4.712553228398532745e-01,3.004492665536053320e+00,-5.210191389522105254e+00
-4.640894907073312564e-02,3.560710146103661433e+00,-4.099437712843740478e+00
3.515645080742225925e+00,3.125544562343950949e-01,-6.390887585914921676e-01
-3.322737447716473724e+00,-3.923923489063509962e+00,4.893010021169956758e+00
3.330991487442473087e+00,-1.957095685005875718e-01,8.285203464660527706e-01
-2.834170473174796978e+00,8.292200647478458198e-01,-6.313711841191694818e-01
-2.961884763572303569e+00,-2.718277186983436788e+00,4.621974237641485850e+00
-5.418941819426840167e-01,1.921647383618759974e+00,-4.500555571003620692e+00
3.920740423365031813e+00,2.707373680218224887e+00,-1.398548722505812192e+00
-3.135821305553120997e+00,-3.730976942801603968e+00,2.354805670261823636e+00
9.388561282865950375e-01,-2.310665986005773220e+00,1.024485567062273894e+00
-3.565909587030834604e+00,-3.993965765938354728e+00,3.763849373756045669e+00
3.752565273387794775e+00,3.196143169155152730e+00,-4.206161012162344726e+00
3.013171902317659967e+00,1.299655111490112702e+00,1.030014062738447977e+00
-4.093594588590436345e+00,-3.162090283993174822e+00,2.380006912098694638e+00
3.314818514145211115e+00,-6.669077189973376951e-02,1.346764820107419824e+00
2.240403636826014733e+00,4.345590443236151401e+00,-4.954265871192743198e+00
-3.934711187395416143e+00,-3.416197913771564565e+00,3.904258104270426966e+00
3.964322138887531377e+00,3.555195000934623373e+00,-3.320617734372808272e+00
-2.742482980530394521e+00,-4.379828998201273471e+00,4.188761286068065637e+00
-1.648920136477070475e+00,-2.995832734831029409e+00,9.041715947297054301e-01
2.842458014636259467e+00,-5.748301859067671549e-01,2.136233398537021877e+00
3.608997600955971663e+00,3.656713128597502416e-01,-1.270883102781960317e-01
7.158925114715334326e-01,6.489355011745456814e-01,2.319481877146227333e+00
2.731299627294788146e-01,-1.610052595453818514e+00,4.451028515003302211e+00
-1.155566119047911622e+00,-1.709458468317977209e+00,4.492242019050704194e+00
1.036075934723527991e+00,3.406490996492484769e+00,-1.947155403422565101e+00
2.839592425369204861e-03,-3.203914719538184741e+00,4.854853901114648984e+00
-2.457733787565037797e+00,5.998475755257174358e-01,-2.713119114577811519e+00
3.428570568093995963e+00,6.835618657559660027e-01,1.034574392061595516e+00
1.251557685965898337e-01,3.676290690772599845e+00,-3.780778170336372757e+00
-2.838070610902861723e+00,3.970640453733715325e-01,-2.257989334251148783e+00
1.229223677354776667e+00,1.494719494411430372e+00,1.327147472509532689e+00
-4.006884584148036943e+00,-2.849839184830542660e+00,1.715517235566447196e+00
-9.401424614951997549e-01,1.720183335842081496e+00,-4.223217846295453270e+00
-3.012027470991789802e+00,-2.556047442354083543e+00,4.438815593334203946e+00
-1.114266537976621896e+00,2.598250386457400918e+00,-4.011720724553496709e+00
-2.990514525317363947e+00,-4.213831185769764787e+00,4.856817696057203371e+00
-2.093032971576299861e+00,-4.597576077075311018e-01,2.730036863270391301e+00
3.360015807694177958e+00,2.037778390452905874e+00,-3.619713983957090431e+00
1.669870874013829498e+00,4.026119891964131448e+00,-5.339943811417462882e+00
3.996736163796876351e+00,2.338079685322619561e+00,-3.075895694934251967e+00
-1.723419063515510219e+00,-4.114050752106722442e+00,3.471306333473027195e+00
-3.849548798300210350e+00,-3.613517764729919257e+00,4.146808914908543642e+00
3.939957338931817876e+00,3.671598804157414797e+00,-3.611403660161375484e+00
-3.649739888310547103e-02,-6.404277276622890591e-01,3.686066041678960126e+00
3.534397403519935921e+00,5.092572868508465911e-01,8.711237690260016375e-01
2.068012453515117866e+00,-3.852191938392275361e-01,2.922294884832096873e+00
2.156177189760599688e+00,4.015928028688084517e+00,-2.882745901603567251e+00
-1.834193103814339310e+00,-9.768863537942994446e-01,3.555815548796749770e+00
2.438549144336642716e+00,-2.942725329341788765e-01,2.674631659241218706e+00
-1.477493544890668975e-01,2.317256218038940663e+00,-3.747416754972186514e-01
-2.658372923770800700e+00,6.829445215466352082e-01,2.053787445443299164e-01
1.085095727579813429e+00,-1.120626359637041380e+00,3.874350292030433796e+00
-4.232436515751283324e+00,-2.320171166292864573e+00,2.072076171895826935e+00
1.306655512611585745e+00,-2.629601697230476542e+00,2.976595372628341174e+00
2.311951583176258929e+00,4.372894943694069170e+00,-4.602214269377776112e+00
-8.706572398771827981e-01,2.007655585156271627e+00,-4.411902414107975012e+00
3.273972850642756338e+00,-1.337920419461269272e-01,1.362081106603587832e+00
4.777011806870795074e-01,2.777474213929053803e+00,-5.127573586693308094e+00
1.242806367949248925e+00,-1.866333794174503291e+00,3.666944974958273318e-01
2.828082968671592923e+00,2.322232522199091154e+00,-9.602394356454959506e-03
-1.443603508218358200e-01,3.164925810987524901e+00,-4.760841227584434954e+00
6.057510561841353836e-01,1.560426028753831407e+00,-4.453687269809114113e+00
-2.005754161588596762e+00,-4.815674329794100150e-01,-2.326872701277439948e+00
-3.909102272637634989e+00,-3.452534888508116406e+00,2.682880894945943506e+00
1.841127047595620958e-01,2.532418064450342232e+00,-5.960793799686177064e-01
-1.944841854001132964e+00,-2.229843684881545052e+00,-3.073326559916776390e-01
-1.143941860146874934e+00,1.073593565804050298e+00,1.170002620720600239e+00
-1.019663258107747605e+00,-2.950145138668485600e+00,5.256781925464993677e+00
3.924476206807756995e+00,1.723484990320363730e+00,-2.328886361260474658e+00
2.665094013501331904e+00,8.900152593239537557e-01,-2.887677508063837273e+00
1.232669347035312946e+00,4.149630915452450886e+00,-4.530532169231183737e+00
-4.094094705323772843e+00,-2.321818427434455767e+00,1.362029077437547642e+00
2.039360822204232260e-01,3.665352546080149043e+00,-3.597269591047851822e+00
-1.693362148763891017e+00,2.284384972853590767e+00,-2.823477672653719850e+00
-1.532194053400103728e+00,-7.386026847911925097e-01,-2.176667737161695371e+00
8.999347737403644576e-01,3.873673152496321492e+00,-5.154485050713525141e+00
-1.381143290179452296e-02,1.120303674170317398e+00,1.596197186745861085e+00
1.256444813533997173e+00,-3.424459651828113960e-01,-2.155763269671811866e+00
-2.112024920099850434e+00,-3.609671018010682797e+00,5.415008698101351214e+00
-3.941544001224109639e+00,-1.161855683361322278e+00,1.041557009505256648e+00
-3.387531244460231239e+00,-3.793860309605951553e+00,4.683081388430772485e+00
-2.189235559067888914e+00,-1.942961278557946703e-01,2.267685851559287702e+00
-3.639825635580391960e+00,-3.257890311414948670e+00,1.929200039786807430e+00
-6.765888223956607606e-01,-2.331316878979001306e+00,2.224188034482297086e-02
1.792810786226277653e+00,-2.158149568798985118e+00,2.928140271508255843e+00
-2.506278495625063218e+00,7.255322940629382877e-01,4.250462031644839378e-01
-2.773438720802449353e+00,-1.931018082342196962e+00,-5.257516994836660684e-01
3.514607123135578437e+00,1.241936201028776665e+00,-2.403066253557133880e+00
-2.910165903123829167e+00,-6.744234217391424924e-01,2.295172322173244961e+00
-2.988554696794739840e+00,7.801238664498461040e-01,-1.235332680260641025e+00
-4.379939801480890044e-02,3.274118363984123814e+00,-4.830524727821306818e+00
-1.959109414393033433e+00,-1.669156987322939267e+00,4.194969496641521189e+00
-1.297821341447000565e+00,2.144101986860676767e+00,-1.084101267463027929e+00
-2.675301647704621533e-01,-8.930027022722877295e-01,3.893966882672692087e+00
4.045176690197489933e+00,2.738298479364477345e+00,-3.277260439368833378e+00
3.247516009556742134e+00,-1.757972944437942997e-01,1.407444239256337548e+00
3.374391468314086318e+00,4.177399548647475314e+00,-3.796030926459243560e+00
-8.972535426726152563e-01,2.828430537642234732e+00,-2.349157790687259606e+00
4.184273662701512464e+00,2.350124621387164936e+00,-2.614455132609362575e+00
-4.026332219679444435e+00,-3.292532756901517921e+00,2.553725001625489099e+00
-3.278257452790273030e-01,-3.704402266695731250e+00,4.707171002941126225e+00
1.184581731164316976e+00,-2.215053996409011461e+00,4.144685705211797355e+00
1.578378903994550164e+00,-2.081794285589597671e+00,1.372808751615240519e+00
2.804447964419004347e+00,3.224553424320232953e+00,-1.350750538253161492e+00
-1.450863197508749591e+00,5.382432722338795772e-01,-3.390727030411153198e+00
4.225018564595698578e+00,2.905205818289504194e+00,-2.549074978549917159e+00
2.636760510482633268e+00,2.357980074335395138e+00,-4.496732040364722849e+00
-1.740082181980639797e+00,-3.795111344699258815e+00,5.456013585800411292e+00
2.732013422530410462e+00,2.004108247970147083e+00,3.982288998155779636e-01
3.948878490122172735e+00,3.122945727284066386e+00,-2.106576329787011037e+00
-4.140670683155608600e+00,-1.775423520630828200e+00,1.134260852681949094e+00
3.059623920652729367e+00,1.053702887460083559e+00,-2.711941624580825216e+00
-2.284644814740421914e+00,-4.387852521620428270e+00,4.355685828970181639e+00
-2.473104911217633151e-01,3.344259317882925853e+00,-4.415633343710091196e+00
-6.700057543089805723e-01,2.560712577795471123e+00,-4.573683464516118846e+00
3.145538902110014412e+00,5.140726945584523921e-01,1.483359427563586630e+00
2.042827592506624601e+00,-1.793569493118707836e+00,1.578727419065052207e+00
-2.130185188599594159e+00,1.620377667513438924e+00,-1.248166061453584552e+00
-1.752087467739338100e+00,2.076759828711978617e+00,-3.372737190711005084e+00
-3.829423170994096015e+00,-3.762781984069269559e+00,4.018576563969141979e+00
