7.616831738980839317e-01,-3.211769887556735759e-01,-5.251281540683500060e-01
4.522845197158714137e-01,-1.763268879036374859e-01,-2.678588306902388583e-01
3.851808429272675638e-01,-1.573915066289379161e-01,-2.447276798839606582e-01
4.369026905317903720e-01,-1.845132340748153188e-01,-2.741634036008859798e-01
-3.657316200360753444e-01,1.619257475223168652e-01,2.279961155403693873e-01
1.378848488653629523e-01,-8.426027563647643659e-02,-8.543036427078733175e-02
-4.522754099295760444e-01,1.701253385453412037e-01,3.149138486202028853e-01
1.228248682837219663e-01,-1.015489501703626396e-01,-3.079716345728819235e-02
-6.256980521606554657e-02,-8.409820160936169048e-03,4.488509128844098139e-02
6.443101980356769065e-01,-2.820822505410032766e-01,-4.197528159951353643e-01
-7.852840253814549198e-01,3.100299118473933691e-01,4.757138447244705359e-01
-4.107947005989601164e-01,1.805095498988137370e-01,2.305665473196754911e-01
9.007347465426334132e-01,-2.676760087728686788e-01,-5.938174377155287509e-01
7.865624149485663796e-01,-3.102408162050667162e-01,-4.919319420029675261e-01
-2.352172201886410796e-01,9.719738391316116999e-02,1.328196980328215648e-01
2.353189313083741407e-01,-1.267647109110612014e-01,-1.792840834438164666e-01
2.225903400606197846e-01,-9.004409517159384091e-02,-1.561405552335514701e-01
6.443393936361890839e-01,-3.228678638912549359e-01,-4.330546767534437236e-01
-6.058057151453060118e-01,2.559033885349309978e-01,4.029297893291948207e-01
-3.869932483591507766e-01,1.617828110119885476e-01,2.265927744227788365e-01
-3.270116750625247648e-01,1.409169558726739435e-01,1.965904546655733443e-01
-3.257207207006890815e-01,9.237920302274556239e-02,1.611211799700650593e-01
-3.773967347459846189e-01,1.719287013063617309e-01,2.426290146303014816e-01
-5.162673523146947829e-01,2.091655385297558900e-01,3.289018343595486171e-01
3.410030687247466163e-01,-1.367935619876767539e-01,-2.462799662199649242e-01
4.623794612680106053e-01,-2.553011417910156511e-01,-3.187507892628960171e-01
-8.316460086265071716e-01,3.213951812949528142e-01,5.711478546355021058e-01
8.462653389369746426e-01,-3.627392766988503103e-01,-5.539130756627121954e-01
-4.976862902955483392e-01,2.360087379101029337e-01,3.590219858511211615e-01
1.267064809142098847e-01,-4.929479361619187178e-02,-4.586755816435097305e-02
5.356203194535203993e-01,-2.780038454355205357e-01,-3.625678673985331391e-01
3.103443854170181981e-01,-1.471454056516350029e-01,-1.712497239512779934e-01
7.259889430498599472e-01,-3.427694112847844421e-01,-4.412761317283083740e-01
2.624275463880496040e-01,-1.093834355329245944e-01,-1.710805741422360138e-01
5.318994922622000132e-01,-2.091349143182442694e-01,-3.190325451711088500e-01
2.748785455099621577e-01,-1.261898217881307904e-01,-1.664882080062768666e-01
7.091495948566379770e-01,-3.010071791210795489e-01,-4.362842538636034218e-01
-5.279642755678343180e-01,1.742844650562228037e-01,3.470330175792445959e-01
-8.897260919407928847e-01,3.501508251741972111e-01,5.659918534800121304e-01
4.598985578318311451e-01,-1.544304999166868086e-01,-2.833431936418440711e-01
1.632063328614507813e-01,-8.062802561740348151e-02,-9.475349407757036047e-02
1.343558316092624549e-01,-4.615085448204403473e-02,-1.504932535086149215e-01
-9.536714735978495117e-02,5.728685236898856288e-03,-5.969161061654050526e-03
3.625117159424469104e-01,-1.580484671491088622e-01,-1.577564541685281541e-01
6.507339538044577543e-01,-2.814912268773003268e-01,-3.685817596764054405e-01
-5.218328885246347193e-01,2.033373242574810780e-01,3.568998952418667714e-01
-1.533688943234450541e-01,3.876920023981821756e-02,9.920319908627137084e-02
4.682620824925860514e-01,-2.049166370827908423e-01,-2.812903616292368181e-01
8.490903713036923595e-01,-3.514125391276181620e-01,-5.134903337401144352e-01
-7.760661366241172754e-01,3.623022437296205545e-01,4.862175606122758342e-01
-9.654830972576820824e-02,6.427832393373551778e-02,8.312449461061448275e-02
-1.209194112388051329e-01,-3.833992500925971643e-04,2.382000552458298295e-02
-7.243942823983128276e-01,2.860094223984736006e-01,4.448259228307112623e-01
-7.822478988923204923e-01,2.997235671682224600e-01,4.705923990314008210e-01
5.584407018978538861e-01,-2.483132659687495025e-01,-3.772185021649612779e-01
4.539468240542193778e-01,-2.033618533270941109e-01,-2.919543355741692214e-01
1.654780566766706207e-01,-5.687793151205573772e-02,-1.493323990683806668e-01
-5.914088791132000589e-01,2.176142032705769003e-01,3.315478596975524606e-01
6.539911172021994901e-01,-2.636369172590917187e-01,-3.972452763849274038e-01
5.212635602699854792e-02,-3.388548010485038092e-02,-4.329293955847057090e-02
-9.053757970887976736e-02,1.265611697447287243e-02,6.463366356700159243e-02
4.058988052780168609e-01,-1.489424779950909994e-01,-2.812410091819220193e-01
-5.062093068158276532e-01,2.081289406230884820e-01,3.439262819480967126e-01
-8.591319205687713012e-01,3.147588697946573366e-01,5.482475383361828936e-01
-5.632313331649752008e-01,2.401769014233655075e-01,3.543714617312420656e-01
-8.700236163638611631e-01,3.136746256006158751e-01,5.261629003278328609e-01
5.758127606909160257e-01,-2.635941228246893031e-01,-3.414115183698674949e-01
2.332014088100086910e-02,-1.160764455389120230e-02,1.616130234340488114e-03
3.782487195939243652e-01,-1.605235415499957075e-01,-2.393651181527785832e-01
2.561622004760040761e-01,-8.692309393662918382e-02,-1.269321498771420198e-01
4.849753865400587838e-01,-1.907150763599949894e-01,-2.681216873700568160e-01
-2.386897571960045761e-01,8.762997897999118269e-02,1.736096094368676235e-01
6.628577935122113018e-01,-2.970014493228693153e-01,-4.612237062149036615e-01
3.685971033776763630e-03,2.280748873088101272e-02,2.188252399149409611e-02
7.564633522892598716e-01,-3.501175920156252563e-01,-5.269357405310381992e-01
8.915149279947418570e-01,-3.890771250248974966e-01,-5.286703100571672476e-01
3.897572655514174311e-01,-1.758830256843854356e-01,-2.462646450899773354e-01
-6.911656957064232776e-01,3.039175606593832457e-01,4.550947721958130687e-01
4.574181198563314621e-01,-2.027786588739477203e-01,-2.717042740347758722e-01
5.375275821721295921e-01,-2.075979380641807259e-01,-3.413384922824700962e-01
-4.793836345563137202e-01,2.289223178104873857e-01,3.772617751326890478e-01
1.249231509032612125e-01,-3.969082043788026842e-02,-7.950001814802813704e-02
-5.945356992515395955e-01,2.548570704561272660e-01,4.540502653414627554e-01
1.560029095933986899e-02,-2.201032440528915071e-02,3.934921213213937036e-02
-4.340591108149975952e-01,1.707626901722733570e-01,3.034757163411864744e-01
8.224266696664450649e-01,-3.267873733757821197e-01,-5.448199245382240319e-01
1.246330541489004684e-01,-2.881473099798449039e-02,-7.954569346444750888e-02
-8.948905268153221071e-01,3.490248241144103813e-01,5.808160414991547782e-01
9.198717044142310506e-01,-3.347639143987872212e-01,-5.780228126889026541e-01
-6.308374704966770441e-01,2.705395742377201818e-01,3.952877159357561787e-01
-2.819235808966727985e-01,1.377440801927636294e-01,1.523136510601498239e-01
